Date,"Total.Prec","Mean.Temp","Min.Temp","Max.Temp"
1990-01-01,184,25.6,20.5,34.6
1990-02-01,558.9,25.6,20.6,33.4
1990-03-01,226,26.4,20.9,34.8
1990-04-01,218.1,26,21.4,34.5
1990-05-01,42,25.7,20,34.3
1990-06-01,25.5,24.9,20,34
1990-07-01,7.9,23.8,17.5,32
1990-08-01,0,23.6,17.5,33.5
1990-09-01,0.8,24.4,19,34.5
1990-10-01,19.3,24.3,19.5,34.4
1990-11-01,9.6,25.6,20,34.3
1990-12-01,109.7,25.8,20.2,35.9
1991-01-01,292.6,25.6,22.2,30.5
1991-02-01,653.2,25.7,22.4,31.2
1991-03-01,352.9,26.6,22.9,32
1991-04-01,250.1,26.3,22.7,31.6
1991-05-01,46.6,26.1,22.5,31
1991-06-01,8.1,24.7,21.2,29
1991-07-01,1.1,23.9,20.5,28.5
1991-08-01,0.3,23.9,20.1,28.6
1991-09-01,0.8,24,19.7,29.4
1991-10-01,6.4,25,20.8,29.9
1991-11-01,28.3,25.9,21.4,30.9
1991-12-01,214.6,25.5,21.9,30.1
1992-01-01,543,25.7,22.4,30.2
1992-02-01,443.4,26.1,22.5,31
1992-03-01,688.2,26.4,23,31.6
1992-04-01,831.1,26.7,23.2,32.2
1992-05-01,363.9,26.4,22.9,31.4
1992-06-01,92.1,25.4,22.2,29.7
1992-07-01,21,24,20.6,28.5
1992-08-01,0.9,23.7,20.1,28.5
1992-09-01,7.3,24,20.3,29
1992-10-01,4.4,24.5,20.7,29.9
1992-11-01,3.9,24.7,20.5,29.7
1992-12-01,86.8,25.2,21.2,30.1
1993-01-01,427,25.3,21.5,30.1
1993-02-01,656.6,25.2,21.6,30.3
1993-03-01,459.4,26.2,22.1,31.6
1993-04-01,521.2,26.4,22.4,32
1993-05-01,80.8,26.5,22.5,31.1
1993-06-01,36,25.2,21.1,29.7
1993-07-01,1.4,24.6,20.8,29.5
1993-08-01,5.3,23.9,19.9,29.1
1993-09-01,6.8,24.5,20.5,29.8
1993-10-01,26.6,24.8,20.8,30.1
1993-11-01,0.8,25,21.2,30.2
1993-12-01,176.2,25.4,22,30.1
1994-01-01,441.2,25.1,21.8,29.6
1994-02-01,426.8,25.3,22.1,30.1
1994-03-01,376.5,25.4,21.9,30.3
1994-04-01,319.7,25.4,21.9,30.5
1994-05-01,76.3,25.3,22.1,29.7
1994-06-01,13,23.8,20.9,27.8
1994-07-01,0.2,22.8,19.4,27.6
1994-08-01,0.1,22.8,19.3,27.9
1994-09-01,2.7,24.4,19.8,30.8
1994-10-01,73.5,24.6,21,29.7
1994-11-01,8.4,24.8,21.1,29.5
1994-12-01,201.9,25.5,22.2,30
1995-01-01,439.8,25.5,22.6,29.5
1995-02-01,266.6,25.6,22.6,29.6
1995-03-01,192.6,26.4,22.3,30.9
1995-04-01,475.4,26.2,22.5,30.5
1995-05-01,66.4,25.8,22.6,29.6
1995-06-01,15.1,25,21.8,29
1995-07-01,19.2,24,21,28
1995-08-01,9,23.9,20.4,28.1
1995-09-01,2.1,24.8,20.3,29.9
1995-10-01,10.6,24.9,21.1,29.5
1995-11-01,31.7,24.9,21.2,29.4
1995-12-01,58.9,25.7,21.5,30.6
1996-01-01,280.3,25,21.6,29.1
1996-02-01,481.7,25.6,22,30.2
1996-03-01,436.3,26.1,22.6,30.4
1996-04-01,232,25.8,22,30.1
1996-05-01,16.3,25.3,21.7,29.3
1996-06-01,3,23.5,19.8,27.2
1996-07-01,12.3,23.1,19,27.7
1996-08-01,8.1,23.9,19.2,28.9
1996-09-01,0.3,25.2,19.8,30.6
1996-10-01,2.7,24.9,19.9,30.1
1996-11-01,10.4,24.9,20.4,30.4
1996-12-01,73.9,25.9,21.8,30.7
1997-01-01,256.1,25.2,21.8,29.4
1997-02-01,411.5,25.6,22.4,29.8
1997-03-01,485.8,26.4,23.1,30.8
1997-04-01,378.1,26.2,22.7,30.7
1997-05-01,285,26.6,23.3,30.9
1997-06-01,267.9,26.4,22.9,30.7
1997-07-01,345.5,26.3,22.8,30.6
1997-08-01,116.8,25.9,22.4,30.2
1997-09-01,388.1,26.2,22.6,30.6
1997-10-01,206.3,26.3,22.6,30.5
1997-11-01,1134.8,26.1,22.6,30.7
1997-12-01,666.6,26.7,23.1,31.4
