Date,"Total.Prec","Mean.Temp","Min.Temp","Max.Temp"
1990-01-01,101.5,9.1,5.4,13.6
1990-02-01,62.7,9.5,4.9,15
1990-03-01,118.8,8.9,5.5,13
1990-04-01,140.5,9.1,6,13.3
1990-05-01,128.4,8.5,5.6,12.3
1990-06-01,89.3,7.9,5.3,10.9
1990-07-01,81.8,7.3,3.7,11.2
1990-08-01,NA,6.6,3.4,9.8
1990-09-01,NA,NA,NA,NA
1990-10-01,153.9,9.5,5.4,13.9
1990-11-01,91.2,9.3,5.5,14
1990-12-01,55.7,9.2,4.8,14
1991-01-01,42.8,9.2,4.5,14.4
1991-02-01,63.1,9.2,5.3,13.7
1991-03-01,126.1,9.5,6.1,14
1991-04-01,102,8.9,5.4,13.4
1991-05-01,131,9.1,6.5,13.3
1991-06-01,NA,NA,NA,NA
1991-07-01,118.9,7.8,5.1,10.8
1991-08-01,87.1,NA,NA,NA
1991-09-01,61.7,8.4,NA,13.6
1991-10-01,100.4,8.6,0.8,13.3
1991-11-01,158.6,9.3,1.9,14.3
1991-12-01,88.1,10.1,1.2,15.4
1992-01-01,NA,9.6,2.1,15
1992-02-01,NA,9.3,1.9,14
1992-03-01,NA,9.3,3.8,13.2
1992-04-01,NA,NA,NA,NA
1992-05-01,NA,9,5.7,13.3
1992-06-01,NA,NA,NA,NA
1992-07-01,NA,6.5,NA,12
1992-08-01,NA,7.6,4.2,14.3
1992-09-01,NA,NA,NA,NA
1992-10-01,NA,NA,NA,NA
1992-11-01,NA,NA,NA,NA
1992-12-01,NA,NA,NA,NA
1993-01-01,130.9,9.1,4.6,NA
1993-02-01,139.5,8.8,4.9,NA
1993-03-01,199.2,8.5,4.8,NA
1993-04-01,148.2,9.2,5.3,NA
1993-05-01,86.5,9.3,5.4,NA
1993-06-01,83.4,8.2,NA,12.9
1993-07-01,99.5,7.4,NA,12.1
1993-08-01,54,7.4,NA,11.9
1993-09-01,60.2,7.9,NA,NA
1993-10-01,73.9,8.8,5.5,13.4
1993-11-01,74.1,9.5,5.1,15.2
1993-12-01,122.5,9.8,5.4,NA
1994-01-01,98.2,8.9,5.1,13.4
1994-02-01,113.2,8.7,5.2,14.1
1994-03-01,175.5,9,5.9,14.3
1994-04-01,164.9,9.1,5.7,13.5
1994-05-01,120.1,8.9,5.2,13.7
1994-06-01,122.1,7.5,4.6,11.9
1994-07-01,120.6,6.9,3.7,11.3
1994-08-01,143.2,6.3,3.4,9.8
1994-09-01,96.5,7.7,3.7,12
1994-10-01,38.2,8.8,2.9,14.3
1994-11-01,110,NA,NA,NA
1994-12-01,96.2,9.6,3.8,14.7
1995-01-01,48.7,9.2,3.5,14.4
1995-02-01,78.7,9.5,3.7,14.9
1995-03-01,112.9,9.3,4.1,15
1995-04-01,113.7,9.5,4.7,14
1995-05-01,NA,NA,NA,NA
1995-06-01,NA,NA,NA,NA
1995-07-01,NA,NA,NA,NA
1995-08-01,21.9,8,2.5,13.6
1995-09-01,59.5,7.9,4,13
1995-10-01,138.3,9.1,5,14.5
1995-11-01,155.1,9.6,5.3,14.6
1995-12-01,179.7,9,4.3,16
1996-01-01,120.4,9,3.5,NA
1996-02-01,141.2,8.5,3.6,NA
1996-03-01,190.5,9,4.6,NA
1996-04-01,250.8,9.2,4.9,NA
1996-05-01,168.1,8.9,5.2,NA
1996-06-01,73.6,8.1,4.5,NA
1996-07-01,162,7,3.1,NA
1996-08-01,68.4,7.2,3.2,NA
1996-09-01,92.7,7.9,3.6,NA
1996-10-01,181.2,9.2,3.9,NA
1996-11-01,37.8,9.8,3,17
1996-12-01,63.5,9.3,3.9,15.8
1997-01-01,118.1,9.4,3.1,NA
1997-02-01,117,9,3.9,14.9
1997-03-01,165.8,9.5,4.4,16.8
1997-04-01,203.6,9.2,4.5,15.3
1997-05-01,104.6,8.6,4.7,13.9
1997-06-01,52.6,9.2,3.3,15.2
1997-07-01,116.4,7.1,3.1,10.9
1997-08-01,68.6,7.4,2.4,12.8
1997-09-01,50.2,8.7,3.4,14.3
1997-10-01,82.7,9.4,3.9,15.3
1997-11-01,287.3,9.3,4.5,14.1
1997-12-01,101.8,9.9,4.9,14.7
1998-01-01,50.8,9.9,4.8,15.6
1998-02-01,191.4,10.1,5,16.1
1998-03-01,190,10.5,5.2,16.4
1998-04-01,129.1,10.8,5.5,16.7
1998-05-01,148,9.9,4.7,15.5
1998-06-01,117.7,8.5,3.8,13.9
1998-07-01,132.2,7.3,3.5,11.6
1998-08-01,62.8,8.4,3.7,14.2
1998-09-01,30.4,9.1,3.2,15.2
1998-10-01,NA,NA,NA,NA
1998-11-01,57.7,10.3,4,16
1998-12-01,40.1,9.7,3.3,17
1999-01-01,139.4,9.1,3.9,15.5
1999-02-01,196.4,9,4.1,15
1999-03-01,170.5,9.2,4.2,14.6
1999-04-01,227.1,8.6,4.1,15.3
1999-05-01,189.1,8.3,3.4,13.4
1999-06-01,NA,NA,NA,NA
1999-07-01,113,7,2.4,12.2
1999-08-01,95.7,7.8,1.6,14.3
1999-09-01,127.7,8.5,2.2,14.1
1999-10-01,63.4,8.6,2.8,14.5
1999-11-01,43.9,10.1,NA,16.2
1999-12-01,179.1,8.9,3.1,14.5
2000-01-01,NA,NA,NA,NA
2000-02-01,207,8.8,2.2,NA
2000-03-01,150.5,8.6,3.7,14.9
2000-04-01,191,9.2,NA,14.4
2000-05-01,223.7,8.6,NA,13.3
2000-06-01,103.1,8.5,4,13.9
2000-07-01,61.8,8,NA,14.1
2000-08-01,68.3,7.6,NA,12.6
2000-09-01,214.1,8.4,NA,NA
2000-10-01,48.9,8.8,4,15.4
2000-11-01,35.6,10.4,4.1,18.8
2000-12-01,50.3,9.4,4.2,NA
2001-01-01,151.1,8.8,3.1,15.9
2001-02-01,87.1,9.1,3.9,15.7
2001-03-01,165.8,9.4,3.8,17.5
2001-04-01,123,8.6,2.5,NA
2001-05-01,107.6,9.8,5.1,17.8
2001-06-01,139.8,8.5,2.6,NA
2001-07-01,94.9,8.4,3.5,NA
2001-08-01,89.3,8,3.5,15
2001-09-01,65.3,8.5,NA,NA
2001-10-01,39.3,9.5,4.4,16.9
2001-11-01,NA,NA,NA,NA
2001-12-01,NA,NA,NA,NA
2002-01-01,82.7,9.7,4.8,17.1
2002-02-01,90.9,NA,4.3,17.7
2002-03-01,116.7,9.8,NA,17.3
2002-04-01,128,9.5,5.2,15.6
2002-05-01,126.8,9.1,5.4,14.9
2002-06-01,57.5,8.5,3.8,14.6
2002-07-01,83.4,8.9,4.7,14.1
2002-08-01,59.7,8.5,3.7,14.5
2002-09-01,NA,NA,NA,NA
2002-10-01,155.1,9.1,4.3,15
2002-11-01,121.1,9,4,15.5
2002-12-01,105.1,9.6,3.9,16.1
2003-01-01,37.5,9.4,3.8,15.7
2003-02-01,46.8,9.2,4.4,15.5
2003-03-01,87,9.3,3.8,15.6
2003-04-01,138.5,9.3,4.4,15.2
2003-05-01,135.3,9,4.1,14.8
2003-06-01,96.6,8.6,3.9,14.4
2003-07-01,71.9,7.3,3.3,11.8
2003-08-01,30.9,8.2,3.1,14.5
2003-09-01,59.6,8.5,3.8,14.7
2003-10-01,85.2,10,4.6,15.9
2003-11-01,138,9.7,3.6,15.7
2003-12-01,98.7,9.6,4.4,15.4
2004-01-01,55.9,10.6,2.7,18
2004-02-01,117.2,9.8,4.4,14.7
2004-03-01,99.4,9.6,5.3,14.2
2004-04-01,174.1,9.5,4.4,15.2
2004-05-01,126.7,9.4,4.7,13.8
2004-06-01,120.2,7.5,4.1,10.7
2004-07-01,74.5,7.5,4.2,11.6
2004-08-01,54.5,7.1,1.5,11.8
2004-09-01,86,7.9,2.8,12.7
2004-10-01,84,9.7,4.2,15.2
2004-11-01,128.4,10.4,4.4,16.7
2004-12-01,140.1,10.1,3.3,16.8
2005-01-01,59,9.9,NA,16.4
2005-02-01,146.6,10.1,6.8,14.8
2005-03-01,219,9.7,6.6,14.9
2005-04-01,115.8,9.4,6.3,13.6
2005-05-01,91.3,9.5,5.4,14.4
2005-06-01,125,8.6,5,13
2005-07-01,40.6,8.2,3.4,13.9
2005-08-01,35.7,7.7,3.1,12.2
2005-09-01,43.9,8.7,4,13.8
2005-10-01,55.8,9.7,4.5,15.7
2005-11-01,73.6,9.7,3.7,15.6
2005-12-01,210.9,9.3,3.6,15.7
2006-01-01,122.7,9.6,4,15.7
2006-02-01,126.1,9.5,4.2,14.8
2006-03-01,174.9,9.3,4,14.5
2006-04-01,164.5,9.2,3.7,14.3
2006-05-01,76.7,8.7,3.6,13.7
2006-06-01,89.7,8,4.2,12.6
2006-07-01,40.5,7.6,3.6,11.7
