Date,"Total.Prec","Mean.Temp","Min.Temp","Max.Temp"
1990-01-01,330.6,26.2,22.1,NA
1990-02-01,264.7,26,22.1,NA
1990-03-01,385.2,26.3,22.4,NA
1990-04-01,531.3,25.8,22.2,NA
1990-05-01,203,26.3,22.5,NA
1990-06-01,301.9,26,22.3,NA
1990-07-01,179.4,26.1,22.3,NA
1990-08-01,119,25.7,21.9,29.5
1990-09-01,118.3,NA,22.2,NA
1990-10-01,92.1,26,22.2,NA
1990-11-01,14.8,26,22,NA
1990-12-01,NA,25.9,22.6,29.7
1991-01-01,309.4,26.1,22.9,29.4
1991-02-01,472.5,26.1,22.8,NA
1991-03-01,505.6,26.4,22.5,NA
1991-04-01,443.6,26.2,22.3,NA
1991-05-01,448.1,26.1,22.4,NA
1991-06-01,296.8,26.3,22.1,NA
1991-07-01,244.8,26.1,21.8,NA
1991-08-01,193,26.2,21.6,NA
1991-09-01,80.7,26.4,21.6,NA
1991-10-01,267.2,26.1,21.8,NA
1991-11-01,96.1,26.4,22,NA
1991-12-01,229.2,26.5,22.1,NA
1992-01-01,347.4,26.3,22.4,NA
1992-02-01,310.8,26.6,22.4,NA
1992-03-01,533,26.4,22.3,NA
1992-04-01,358.8,26.6,22.7,NA
1992-05-01,463.2,26.6,22.7,NA
1992-06-01,378.3,26.4,22.2,NA
1992-07-01,149.1,26.2,20.7,NA
1992-08-01,115.6,26.3,21.4,NA
1992-09-01,225,26,20.9,NA
1992-10-01,100.9,26,21.3,NA
1992-11-01,186.2,25.9,20.3,NA
1992-12-01,101.4,26,20.9,NA
1993-01-01,109.3,25.9,20.6,NA
1993-02-01,114.6,25.8,21,NA
1993-03-01,93.2,NA,21,NA
1993-04-01,103.3,NA,20.4,NA
1993-05-01,73.6,NA,20,NA
1993-06-01,57.9,NA,21.2,NA
1993-07-01,62.5,NA,21.8,NA
1993-08-01,46.5,NA,20.9,NA
1993-09-01,27.1,NA,20.7,NA
1993-10-01,31.6,NA,20.8,NA
1993-11-01,24.3,NA,21,NA
1993-12-01,15.6,NA,20.5,NA
1994-01-01,608.7,26.1,21,NA
1994-02-01,528,26.3,21.1,NA
1994-03-01,757.5,26.3,20.4,NA
1994-04-01,431.5,25.9,19.8,NA
1994-05-01,738,26,19.9,NA
1994-06-01,456,26.1,20.7,NA
1994-07-01,27.5,26,19.8,NA
1994-08-01,136.3,26.2,20.1,NA
1994-09-01,97.7,26.3,20.4,NA
1994-10-01,129.4,26.1,19.9,NA
1994-11-01,82.5,25.9,19.6,NA
1994-12-01,78.9,25.8,19.7,NA
1995-01-01,342.7,25.7,21.7,29
1995-02-01,132,25.8,20.9,29.6
1995-03-01,142.5,26.3,21.4,29.8
1995-04-01,354.3,26.1,21.3,29.3
1995-05-01,433.2,25.6,20,28.8
1995-06-01,454,25.8,20.3,29
1995-07-01,299.4,25.5,18.9,28.8
1995-08-01,116.6,25.7,19.4,29.3
1995-09-01,143.8,25.8,19.4,29.1
1995-10-01,243,26.1,20.2,29.2
1995-11-01,111.6,25.7,19.6,29
1995-12-01,138.4,25.5,20.5,28.5
1996-01-01,280.2,25.5,20.2,28.5
1996-02-01,464.7,26,20.9,29.3
1996-03-01,262.2,26,20.3,29.3
1996-04-01,377.7,25.7,20.4,28.6
1996-05-01,419.2,25.7,19.3,28.9
1996-06-01,121.8,25.3,20.4,28.2
1996-07-01,102.8,25.8,20.1,28.7
1996-08-01,71.3,25.5,20.3,28.4
1996-09-01,62.5,25.7,20.6,28.8
1996-10-01,29.8,25.7,19.9,28.4
1996-11-01,64.8,25.7,20.2,28.2
1996-12-01,68.9,25.7,20.6,28.5
1997-01-01,228.4,25.5,20.5,28.2
1997-02-01,182,25.9,20.5,28.9
1997-03-01,NA,NA,NA,NA
1997-04-01,207.8,26,19.8,29.4
1997-05-01,264.7,25.7,19.9,29.3
1997-06-01,319.3,25.8,20.6,29.1
1997-07-01,279.4,26.3,19.4,NA
1997-08-01,213.1,26.3,19.4,NA
1997-09-01,440.7,26.2,18.7,NA
1997-10-01,558.8,27,22.6,NA
1997-11-01,419.2,26.5,22.3,NA
1997-12-01,477,26.3,21.3,NA
1998-01-01,875.6,26.3,21.3,NA
1998-02-01,673.8,26.7,20.6,NA
1998-03-01,615.7,26.4,20.2,NA
1998-04-01,692.9,26.6,20.8,NA
1998-05-01,624.6,26.7,20.4,NA
1998-06-01,178.9,26.5,19.6,NA
1998-07-01,534.7,26.5,19.7,NA
1998-08-01,190.3,26.2,21.1,NA
1998-09-01,314.2,26.2,22.1,NA
1998-10-01,161.3,26.2,21.1,NA
1998-11-01,107,26.3,21.6,NA
1998-12-01,206,26.4,20.7,NA
1999-01-01,434.7,26.1,20.5,NA
1999-02-01,555.3,26.1,20.2,NA
1999-03-01,532.7,26.7,20.7,30.2
1999-04-01,731.5,26.6,21.3,29.9
1999-05-01,604.8,26.4,20.4,NA
1999-06-01,423.6,26.5,20.1,NA
1999-07-01,278.2,26.2,20.3,NA
1999-08-01,28.9,25.9,19.3,NA
1999-09-01,320,26.1,21.1,NA
1999-10-01,278.7,26.1,21.1,NA
1999-11-01,64.7,26.2,19.7,NA
1999-12-01,48.3,25.9,20.5,NA
2000-01-01,119,26.4,21.2,NA
2000-02-01,317.6,26.5,21.5,NA
2000-03-01,362.6,26.5,21.2,NA
2000-04-01,420.8,26.4,21.5,NA
2000-05-01,274.7,26.3,21.4,NA
2000-06-01,251.9,26.3,20.9,NA
2000-07-01,225.5,26,20.4,NA
2000-08-01,56.9,25.9,21.4,NA
2000-09-01,105.7,25.9,20.6,NA
2000-10-01,173.9,26,21.6,NA
2000-11-01,87.9,26.3,20.9,NA
2000-12-01,551.4,26.1,20.5,NA
2001-01-01,867.3,26.1,20.2,NA
2001-02-01,325.1,26,21,NA
2001-03-01,606.8,26.4,21.2,NA
2001-04-01,552.1,26.2,20.7,NA
2001-05-01,372.2,26.2,22.4,NA
2001-06-01,136.2,26.1,21.4,NA
2001-07-01,253.3,25.9,21.5,NA
2001-08-01,50.1,26.5,19.5,NA
2001-09-01,61.7,25.8,19.8,NA
2001-10-01,14.6,25.8,19.1,NA
2001-11-01,NA,NA,NA,NA
2001-12-01,NA,NA,NA,NA
2002-01-01,367.6,26,19.5,NA
2002-02-01,168.6,26,20.7,NA
2002-03-01,NA,NA,NA,NA
2002-04-01,NA,NA,NA,NA
2002-05-01,497.6,26.1,19.8,NA
2002-06-01,273.3,25.8,18.7,NA
2002-07-01,174.4,25.8,18.7,NA
2002-08-01,210.4,25.8,17.8,NA
2002-09-01,262.5,26,17.9,NA
2002-10-01,361.6,25.9,18.2,NA
2002-11-01,NA,NA,NA,NA
2002-12-01,NA,NA,NA,NA
2003-01-01,804.7,26.1,20.4,NA
2003-02-01,305.1,26.2,20.9,NA
2003-03-01,360.8,26.5,21.2,NA
2003-04-01,502.9,26.4,20.6,NA
2003-05-01,432.2,26.3,22.3,NA
2003-06-01,285,25.6,19.7,NA
2003-07-01,87.4,25.8,NA,29.9
2003-08-01,217.1,26.1,22.9,29.8
2003-09-01,424.4,25.9,22.8,29.7
2003-10-01,509,26,22.8,30.1
2003-11-01,208.4,26.4,23,30.6
2003-12-01,274.8,26.2,23,30.3
2004-01-01,289.4,26.4,23,31.2
2004-02-01,332.2,26.2,23.1,31.3
2004-03-01,414.6,26.6,23.2,31.2
2004-04-01,715.7,26.5,23.3,31.5
2004-05-01,1103.2,26.3,22.6,30.6
2004-06-01,700.3,25.9,22.4,29.9
2004-07-01,764.8,25.9,21.9,NA
2004-08-01,52.3,26.5,19.2,NA
2004-09-01,559.7,25.7,21.7,30.2
2004-10-01,102.9,26.1,NA,30.9
2004-11-01,133,26.1,NA,30.8
2004-12-01,83.8,25.8,NA,30.2
2005-01-01,303.6,26.1,NA,31.2
2005-02-01,297.7,25.4,NA,29.5
2005-03-01,255.9,26.4,NA,31.2
2005-04-01,613.2,27,NA,31.7
2005-05-01,584.8,26.8,17.5,31.1
2005-06-01,155.9,26,18.3,29.9
2005-07-01,24.2,26.4,17.8,31
2005-08-01,NA,NA,NA,NA
2005-09-01,NA,NA,NA,NA
2005-10-01,76.1,25.8,18.4,31.4
2005-11-01,79.7,25.9,20.5,30.8
2005-12-01,NA,NA,NA,NA
2006-01-01,595.4,25.8,22.7,30.7
2006-02-01,497.4,26,23.1,30.7
2006-03-01,472.9,26.5,23.2,31.6
2006-04-01,350.5,26.5,23.1,31.5
2006-05-01,167.2,26.1,23.3,30.3
2006-06-01,252.1,26.1,22.6,30.6
2006-07-01,101.3,26,22.5,30.7
2006-08-01,191.4,26.1,23.3,30.7
2006-09-01,375.2,26.4,22.6,31.3
2006-10-01,110.4,26.4,23.1,31.3
2006-11-01,166,26.3,22.9,31.3
2006-12-01,308.4,26.4,23.1,31.1
2007-01-01,511.6,26.5,23.3,31.4
2007-02-01,180.1,26.7,23.2,31.9
2007-03-01,412.3,26.8,23.3,32
2007-04-01,726.4,26.8,23.4,31.8
2007-05-01,401.9,26.2,23.6,30.2
2007-06-01,281.7,25.9,22.8,30.3
2007-07-01,230.5,25.8,22.9,30.4
2007-08-01,102.1,25.3,22.3,29.9
2007-09-01,105.9,25.5,22.4,29.7
2007-10-01,122,25.5,22,29.5
2007-11-01,90.5,25.6,22.5,29.9
2007-12-01,99,25.7,22.4,30.6
2008-01-01,539,25.3,22.2,29.2
2008-02-01,435.9,25.9,22.4,31.1
2008-03-01,457.2,26.4,22.5,31.9
2008-04-01,463,27,23,32.3
2008-05-01,382.6,26.4,23,31.1
2008-06-01,NA,NA,NA,NA
2008-07-01,NA,NA,NA,NA
2008-08-01,NA,NA,NA,NA
2008-09-01,NA,NA,NA,NA
2008-10-01,NA,NA,NA,NA
2008-11-01,NA,NA,NA,NA
2008-12-01,NA,NA,NA,NA
2009-01-01,NA,NA,NA,NA
2009-02-01,NA,NA,NA,NA
2009-03-01,NA,NA,NA,NA
2009-04-01,NA,NA,NA,NA
2009-05-01,NA,NA,NA,NA
2009-06-01,NA,NA,NA,NA
2009-07-01,NA,NA,NA,NA
2009-08-01,NA,NA,NA,NA
2009-09-01,NA,NA,NA,NA
2009-10-01,NA,NA,NA,NA
2009-11-01,NA,NA,NA,NA
2009-12-01,NA,NA,NA,NA
2010-01-01,458.2,26.9,23.4,31.4
2010-02-01,609.7,27,23.7,31.9
2010-03-01,878.8,27.5,23.6,32.6
2010-04-01,540.6,27.3,23.1,32.6
2010-05-01,359.4,26.9,22.8,32
2010-06-01,NA,NA,NA,NA
2010-07-01,162.4,25.9,22.7,30.3
2010-08-01,81.2,26.4,22.7,31.1
2010-09-01,147.3,25.6,22.6,30.3
2010-10-01,44.1,25.6,22.3,30.1
2010-11-01,NA,NA,NA,NA
2010-12-01,NA,NA,NA,NA
2011-01-01,448.5,25.8,22.5,30.4
2011-02-01,172.8,26.2,22.9,31.3
2011-03-01,408.7,26.7,23,32.2
2011-04-01,330,26.8,23.2,32.5
2011-05-01,141.4,27,23.6,31.7
2011-06-01,265.9,26.8,23.2,31.3
2011-07-01,318.4,26.8,22.7,31.2
2011-08-01,116.3,26.3,22.8,30.8
2011-09-01,252.8,26.3,22.6,30.9
2011-10-01,205,25.8,22.3,29.8
2011-11-01,20.8,25.7,21.8,30.4
2011-12-01,125.4,25.7,22.5,30.1
2012-01-01,567.5,26,22.5,30.8
2012-02-01,539.6,26.5,22.1,31.5
2012-03-01,443.7,26.7,23,32
2012-04-01,415.5,27.2,23.1,32.9
2012-05-01,562.1,27.1,22.4,32
2012-06-01,429.2,26.6,23.1,31.4
2012-07-01,227.5,26.2,23,30.5
2012-08-01,69.5,26.1,22.6,30.7
2012-09-01,60.7,26.4,22.6,31.4
2012-10-01,111.6,26.3,22.7,30.6
2012-11-01,159.7,26.2,22.9,30.6
2012-12-01,94.5,26.3,23.2,30.7
2013-01-01,389.6,26.3,23.2,30.6
2013-02-01,187.6,26.5,22.9,31.3
2013-03-01,552.1,27.1,23.6,32.1
2013-04-01,501.1,26.9,23.8,31.8
2013-05-01,400,26,23.2,30.2
2013-06-01,NA,NA,NA,NA
2013-07-01,129,25.9,22.5,30.4
2013-08-01,202.8,25.8,21.8,30.7
2013-09-01,147.6,25.9,22.5,30.7
2013-10-01,159.5,25.8,22,30.3
2013-11-01,36.1,26.1,22.5,31.2
2013-12-01,263.5,25.9,22.6,30.7
