Date,"Total.Prec","Mean.Temp","Min.Temp","Max.Temp"
1990-01-01,33,14.5,9.6,20.7
1990-02-01,96.3,14.8,9.5,21.7
1990-03-01,32.3,14.2,9.3,20.8
1990-04-01,79.9,14.6,10.2,20.7
1990-05-01,45.2,14.1,9.7,20.3
1990-06-01,35,13.6,9.5,19.2
1990-07-01,16.2,13,7.7,19.9
1990-08-01,11.1,12.8,7.5,19.8
1990-09-01,33.1,13.7,8.1,20.5
1990-10-01,138.5,14.4,9.2,21.1
1990-11-01,30.8,14.9,9.5,21.7
1990-12-01,52.2,14.8,8.6,22.8
1991-01-01,44.8,14.8,9.1,21.9
1991-02-01,42.4,14.8,9.5,22
1991-03-01,93.7,15.2,10.4,21.7
1991-04-01,42.8,14.6,9.2,21.7
1991-05-01,79.5,14.6,9.9,20.9
1991-06-01,31.2,14.5,9.9,21.3
1991-07-01,36.7,13.4,8.8,19.7
1991-08-01,12.5,12.5,7,19.2
1991-09-01,41.2,14.8,9.6,21.6
1991-10-01,NA,NA,NA,NA
1991-11-01,73.7,14.8,9.6,21.9
1991-12-01,39.7,15.5,9.3,23.3
1992-01-01,29.2,15.2,9.4,22.5
1992-02-01,87.6,14.7,9.2,21.6
1992-03-01,79,14.8,9.9,21.9
1992-04-01,66.7,14.7,9.9,21.2
1992-05-01,38.9,14.7,9.5,21.5
1992-06-01,21.4,14.1,8.9,21.4
1992-07-01,12.6,13,7.3,20
1992-08-01,7.4,13.8,7.7,21.6
1992-09-01,39.4,14.1,8.4,21.4
1992-10-01,46.3,14.2,8.2,21.7
1992-11-01,39.1,15.1,8.3,23.7
1992-12-01,23.1,14.9,8.4,23.3
1993-01-01,19.3,14.8,9.1,22.2
1993-02-01,120,14.3,9.4,21.1
1993-03-01,200.3,13.7,9.6,19.7
1993-04-01,95.6,14.5,10,20.2
1993-05-01,64.5,14.7,9.5,21.8
1993-06-01,12.8,14.2,8.8,21.4
1993-07-01,27.1,13.8,8.2,20.7
1993-08-01,NA,NA,NA,NA
1993-09-01,33.3,14.3,8,22
1993-10-01,33.2,14.6,8.2,22.1
1993-11-01,51,14.5,7.9,22.1
1993-12-01,18.9,15.1,8.8,21.2
1994-01-01,19.1,14.5,8.5,20.7
1994-02-01,32.3,14.8,9.6,21.2
1994-03-01,76.8,14.7,8,21.4
1994-04-01,47.1,14.6,6.9,21
1994-05-01,86.4,14.1,NA,20.7
1994-06-01,38.7,14.1,7.4,20.2
1994-07-01,0,NA,NA,NA
1994-08-01,39.2,12.6,5.6,18.8
1994-09-01,10.6,14,6.5,20.1
1994-10-01,14.1,14.5,6.3,21.3
1994-11-01,104.7,14.3,7.6,20.7
1994-12-01,94.1,14.7,8.1,21.1
1995-01-01,30.4,14.3,6.9,20.9
1995-02-01,18.7,14.8,7.3,22.4
1995-03-01,63.6,14.4,6.6,21.6
1995-04-01,85.8,14.5,8.2,20.8
1995-05-01,50.7,14.2,7.8,21
1995-06-01,40.3,14.3,8.1,20.7
1995-07-01,91.4,13.6,7.2,20.1
1995-08-01,11.9,13.6,5.6,20.8
1995-09-01,5.9,13.3,4.9,19.4
1995-10-01,48.2,13.9,6.1,20.8
1995-11-01,108.5,13.8,6.7,20.3
1995-12-01,64.1,13.7,5.3,21
1996-01-01,41.2,NA,NA,NA
1996-02-01,50.7,NA,NA,NA
1996-03-01,70.9,NA,NA,NA
1996-04-01,120.1,NA,NA,NA
1996-05-01,35.2,NA,NA,NA
1996-06-01,10.8,NA,NA,NA
1996-07-01,14.9,NA,NA,NA
1996-08-01,20.5,NA,NA,NA
1996-09-01,41.2,NA,NA,NA
1996-10-01,57.5,NA,NA,NA
1996-11-01,21.4,NA,NA,NA
1996-12-01,30.7,NA,NA,NA
1997-01-01,34.4,15,7.2,22.4
