Date,"Total.Prec","Mean.Temp","Min.Temp","Max.Temp"
1990-01-01,96.9,14.8,11.9,19.4
1990-02-01,217.6,14.8,12.2,18.6
1990-03-01,137.7,15.7,12,21.2
1990-04-01,180.7,NA,12.5,19.3
1990-05-01,16,NA,12.3,20.6
1990-06-01,13.2,NA,12.2,20.6
1990-07-01,2,NA,11.6,21.5
1990-08-01,0,NA,NA,21.5
1990-09-01,0.5,NA,NA,22
1990-10-01,15.9,NA,NA,21.8
1990-11-01,33.5,NA,12.1,21.9
1990-12-01,NA,NA,NA,21.2
1991-01-01,36.6,15.4,12.7,20.3
1991-02-01,260.9,15.1,12.9,19.2
1991-03-01,371.2,15.4,13.4,19.5
1991-04-01,141.8,15.9,12.9,20.9
1991-05-01,72.6,16,13.8,20.3
1991-06-01,12.3,16,13.4,20.7
1991-07-01,0,16.2,13.4,21.5
1991-08-01,0,16.1,NA,21.9
1991-09-01,0,17.1,NA,NA
1991-10-01,13.8,15.9,NA,NA
1991-11-01,6.9,16.1,12.8,23.2
1991-12-01,59,15.4,12.8,21.5
1992-01-01,172.7,15.2,12.7,21.6
1992-02-01,242.4,15.2,13.1,20.4
1992-03-01,381.2,15.4,NA,20.8
1992-04-01,260.8,16,14.5,20.8
1992-05-01,144.3,15.9,NA,20.8
1992-06-01,5,16.4,NA,20.9
1992-07-01,0,16.2,NA,21.4
1992-08-01,0.2,16,NA,21.6
1992-09-01,24.3,15.6,NA,21.5
1992-10-01,16.5,15.6,NA,22
1992-11-01,8.3,15.6,NA,22.3
1992-12-01,58.9,14.9,13,21.8
1993-01-01,112.9,14.7,NA,20.6
1993-02-01,543,14.4,NA,20
1993-03-01,471.7,15.3,NA,21.2
1993-04-01,324.5,15.6,NA,22.5
1993-05-01,75.8,16.3,NA,22.8
1993-06-01,0,16.7,NA,22.7
1993-07-01,5.3,16.1,NA,NA
1993-08-01,1.1,16.1,NA,23.3
1993-09-01,12.5,15.8,NA,23.5
1993-10-01,49.8,16,NA,23.3
1993-11-01,24.5,15.6,NA,22.8
1993-12-01,52.1,15.4,NA,21.9
1994-01-01,166.1,14.8,12.8,21.8
1994-02-01,213.6,14.9,12.9,21.4
1994-03-01,226.8,14.8,12.7,21.6
1994-04-01,176.4,15,12.8,21.6
1994-05-01,23.6,15,12.7,21.4
1994-06-01,9.1,15.8,13,21.3
1994-07-01,1,15.7,13,21.5
1994-08-01,0,15.6,12.6,22.2
1994-09-01,14.9,15.8,12.6,22.2
1994-10-01,3.5,15.8,11.8,22.2
1994-11-01,11.8,15.9,11.8,22.7
1994-12-01,106.5,15.5,11.9,21.7
1995-01-01,166,14.8,11.7,20.8
1995-02-01,172.5,14.8,11.2,21
1995-03-01,186.9,15.2,11.4,20.7
1995-04-01,72.9,15.3,11.5,21.1
1995-05-01,44,16.1,11.5,21.1
1995-06-01,5.6,15.4,11.4,21.4
1995-07-01,5.9,15.6,11.9,21.2
1995-08-01,0.5,15.8,11.7,21.8
1995-09-01,3.5,16,12,21.6
1995-10-01,17.4,15.7,12,21.4
1995-11-01,17.6,15.9,12.1,21.3
1995-12-01,13.1,16,11.9,21.6
1996-01-01,266,14.6,12,20.4
1996-02-01,NA,NA,NA,NA
1996-03-01,47.9,15,12,20.6
1996-04-01,15.1,15.5,11,20.9
1996-05-01,0.6,15.6,12,21.5
1996-06-01,3,15.9,NA,22.5
1996-07-01,0,15.6,12.3,22.6
1996-08-01,0,15.5,12.1,22.4
1996-09-01,0,15.8,NA,23
1996-10-01,0,15.8,NA,NA
1996-11-01,12.4,16,NA,NA
1996-12-01,36,16.1,12.4,23.3
1997-01-01,125.5,16,12.8,23.6
1997-02-01,170.2,15.4,12.9,22.6
1997-03-01,126.7,15.4,13.2,22.8
1997-04-01,67,15.5,13,22.5
1997-05-01,50.2,16.3,12.3,23
1997-06-01,6.9,15.7,12.7,21.7
1997-07-01,0,15.4,13.1,21.1
1997-08-01,4,15.7,13.1,21.3
1997-09-01,80.8,16.2,13.1,21.3
1997-10-01,74.8,15.8,12.8,21.2
1997-11-01,125.6,15.4,12.9,21.7
1997-12-01,165,15.1,13,21.2
1998-01-01,80.6,15,12.9,21
1998-02-01,276.4,15.5,NA,21.1
1998-03-01,382.2,15.8,13.1,20.7
1998-04-01,208.5,15,13.4,21.2
1998-05-01,55,15.3,NA,20.9
1998-06-01,0,15.8,NA,20.5
