Date,"Total.Prec","Mean.Temp","Min.Temp","Max.Temp"
1990-01-01,189.2,24.8,21.3,28.9
1990-02-01,NA,NA,NA,NA
1990-03-01,287.9,25.5,21.7,30.1
1990-04-01,483.5,25.2,21.6,29.6
1990-05-01,84.4,24.8,21.3,29
1990-06-01,83.5,24.2,21,27.4
1990-07-01,68.1,23.6,20.4,27.2
1990-08-01,4.4,23.2,19.2,27.4
1990-09-01,9,NA,18.8,NA
1990-10-01,47,23.2,18.3,26.8
1990-11-01,19.6,23.9,18.6,28.6
1990-12-01,161.9,24,19.9,28.4
1991-01-01,321.9,25,20.4,29.2
1991-02-01,638.8,25.3,21.7,29.8
1991-03-01,322,25.7,22.1,30.2
1991-04-01,414.1,25.7,22,30.1
1991-05-01,201.2,25.5,22,29.5
1991-06-01,81.4,24,20.9,27.3
1991-07-01,19.6,23.4,20.1,26.6
1991-08-01,36.2,23.1,19.7,26.3
1991-09-01,12.3,23.4,19.2,27.4
1991-10-01,45.2,23.8,20.2,27.8
1991-11-01,41.2,24.3,20.5,28.7
1991-12-01,133.5,24.5,21.4,28
1992-01-01,457.5,24.7,22,28.8
1992-02-01,858.3,25.1,22,29.5
1992-03-01,524.9,25.8,22.4,30.3
1992-04-01,791.6,25.8,22.8,30.4
1992-05-01,541.8,25.5,22.7,29.7
1992-06-01,240.6,24.6,21.8,28
1992-07-01,159.2,23.2,19.7,27
1992-08-01,34.1,23.3,19.7,27
1992-09-01,18.2,23.1,20,26.9
1992-10-01,32.6,23.6,20.3,27.3
1992-11-01,41,23.3,20.1,27.3
1992-12-01,146.7,24,20.3,28.6
1993-01-01,455.3,24.5,20.9,28.5
1993-02-01,654.8,24.5,21.5,28.9
1993-03-01,733.1,25.4,21.6,30.4
1993-04-01,681.7,25.7,22.2,30.4
1993-05-01,91.4,25.5,22.2,29.5
1993-06-01,48.5,24.7,21.5,28.5
1993-07-01,69,23.8,21,27.4
1993-08-01,36,23.3,19.9,27.7
1993-09-01,101.4,23.6,20.4,27.8
1993-10-01,32.3,23.5,20.5,27.2
1993-11-01,28.8,23.4,20.4,27.3
1993-12-01,206.4,24.2,21.5,27.9
1994-01-01,583.8,24.1,21.6,28.1
1994-02-01,543.7,24.4,21,28.5
1994-03-01,346,24.6,21.4,28.8
1994-04-01,424.4,24.9,21.6,28.9
1994-05-01,315.8,24.6,21.8,28.2
1994-06-01,97,23.5,21,26.4
1994-07-01,4,22.6,19.3,26.5
1994-08-01,9.9,22.6,19.4,26.8
1994-09-01,16.7,24.1,19.8,29.5
1994-10-01,29.4,23.9,20.3,28.3
1994-11-01,70.2,23.7,20.4,27.8
1994-12-01,391,24.5,21.3,28.2
1995-01-01,432.3,24.8,21.4,28.8
1995-02-01,327.3,25,21.8,28.9
1995-03-01,264.4,25.5,21.5,29.7
1995-04-01,455.2,25.3,22.1,29.2
1995-05-01,262.4,24.9,22,28.5
1995-06-01,130.1,24.4,21.6,27.8
1995-07-01,64,23.4,20.8,26.7
1995-08-01,68.7,23,20.3,26.6
1995-09-01,19.2,23.8,20.2,28.2
1995-10-01,48.8,23.6,20.5,27.2
1995-11-01,34.4,23.4,20.7,26.9
1995-12-01,53.1,24.5,21.1,29.1
1996-01-01,325.7,24.2,21.1,28.1
1996-02-01,608.4,24.8,21.5,29.5
1996-03-01,641.9,25.4,22.1,30
1996-04-01,423.7,24.9,21.7,28.9
1996-05-01,145.7,24.5,21.5,28.1
1996-06-01,16.1,22.8,20.3,25.7
1996-07-01,23.6,22.7,19.8,26.7
1996-08-01,38.9,23,19.8,27.5
1996-09-01,24,23.8,20.4,28.7
1996-10-01,19.2,23.7,19.8,28.4
1996-11-01,23,23.5,19.9,28.3
1996-12-01,137.8,24.3,21,28.9
1997-01-01,596.8,24.2,21.1,28.7
1997-02-01,458,25.1,21.8,29.4
1997-03-01,565.2,25.7,22.7,30.5
1997-04-01,500.2,25.5,22.1,30.3
1997-05-01,269.6,25.7,22.7,29.8
1997-06-01,367,25.6,22.4,29.8
1997-07-01,233.3,25.6,22.8,29.3
1997-08-01,138.8,25.3,22.6,29.1
1997-09-01,704.4,25.5,22.5,30
1997-10-01,466.6,25.6,22.7,29.9
1997-11-01,801.3,25.6,22.4,30.1
1997-12-01,960.2,26.1,22.9,30.7
1998-01-01,894.2,26.5,23.4,31
1998-02-01,639.1,26.7,23.6,31.9
1998-03-01,826.3,26.7,23.4,31.7
1998-04-01,772.5,26.8,23.4,31.7
1998-05-01,463.3,26.6,23.5,31
1998-06-01,291.7,25.7,22.8,29.6
1998-07-01,216.1,24.7,22.2,28.1
1998-08-01,66.9,24.1,21.6,27.7
1998-09-01,64.4,24,21.5,27.3
1998-10-01,27.7,23.5,20.9,27.3
1998-11-01,25.7,23.8,21.1,27.7
1998-12-01,52.8,23.6,20.9,27.8
1999-01-01,211.7,24.4,21.4,28.4
1999-02-01,487.6,24.5,21.8,28.8
1999-03-01,561.2,25.2,21.9,30
1999-04-01,614.3,25.1,22,29.2
1999-05-01,286.7,25,22.1,29.1
1999-06-01,53.3,23.3,20.9,26.2
1999-07-01,23.4,22.8,20.2,26.2
1999-08-01,14.8,22.9,19.9,27.2
1999-09-01,82.3,23.2,20.7,26.9
1999-10-01,57.6,23.4,20.8,26.9
1999-11-01,52.7,23.6,20.7,27.1
1999-12-01,305,23.7,21.2,27.2
2000-01-01,252.1,23.9,20.9,27.7
2000-02-01,621.5,24.4,21.4,28.7
2000-03-01,689,24.9,21.7,29.7
2000-04-01,522.3,25.3,21.9,29.8
2000-05-01,325.6,24.4,21.8,27.8
2000-06-01,48,23.5,21.1,26.6
2000-07-01,6.5,22.9,19.8,26.6
2000-08-01,24.2,23.1,19.9,27.6
2000-09-01,48.1,23.2,20.2,27.2
2000-10-01,29.4,23.7,20.8,27.9
2000-11-01,20.5,23.7,20,28.4
2000-12-01,144.7,24.2,21.2,28.3
2001-01-01,510.2,24.4,21.4,28.9
2001-02-01,242.3,25.1,22,29.3
2001-03-01,499.9,25.7,22.3,30.9
2001-04-01,658.3,25.6,22.1,30.2
2001-05-01,193.8,24.4,22.1,28
2001-06-01,12.4,23,20.3,26.8
2001-07-01,22.4,22.9,20.1,27.1
2001-08-01,4.6,23.2,19.7,27.9
2001-09-01,21.2,23.9,20.1,28.8
2001-10-01,15.1,23.9,20,28.8
2001-11-01,32.9,24.2,20.4,28.4
2001-12-01,116.6,24.4,21.4,27.8
2002-01-01,334.6,24.4,21.8,28.3
2002-02-01,563.3,24.9,22.2,29.3
2002-03-01,775,25.7,22.5,30.6
2002-04-01,599.8,25.6,22.4,30
2002-05-01,341.3,25.6,22.8,29.4
2002-06-01,134.9,24.3,21.1,28.2
2002-07-01,23.9,23.6,20.6,27.6
2002-08-01,6.4,23.6,20,28.2
2002-09-01,83.4,24.5,20.8,29
2002-10-01,61.9,24,21,27.7
2002-11-01,95.1,24.1,21.3,28
2002-12-01,273.2,24.8,22.1,28.3
2003-01-01,441.6,25.1,22.3,29.1
2003-02-01,523.3,25.3,22.2,29.7
2003-03-01,241.5,26.1,22.5,31
2003-04-01,590.6,25.7,22.2,30.1
2003-05-01,318.6,25.5,22.6,29.1
2003-06-01,62.7,24.2,21.7,27.3
2003-07-01,27.2,23.5,20.5,27.1
2003-08-01,21.1,23.7,20.7,27.8
2003-09-01,9.5,23.6,19.9,28.4
2003-10-01,96.7,24,21.3,27.5
2003-11-01,30.7,24.2,21.1,28.5
2003-12-01,145.2,24.5,21.7,28.5
2004-01-01,263.1,25.6,22.1,29.9
2004-02-01,390.3,25.5,22.2,29.7
2004-03-01,252.3,25.8,22.6,29.9
2004-04-01,474,25.6,22.4,29.8
2004-05-01,296.9,24.9,22.1,28.4
2004-06-01,38.8,23.6,21,27
2004-07-01,25,23,20.4,26.6
2004-08-01,16.7,23.9,19.9,28.6
2004-09-01,107.5,23.9,20.8,27.6
2004-10-01,69.9,24.2,21,27.8
2004-11-01,34.8,24.1,20.8,27.8
2004-12-01,64.2,25,21.6,29.1
2005-01-01,370.6,25.2,22.1,29.4
2005-02-01,402.8,24.8,22.1,28.3
2005-03-01,630.6,25.6,22.5,29.7
2005-04-01,635.5,25.9,22.8,29.8
2005-05-01,33.4,25,22.1,28.4
2005-06-01,13.1,24.1,21.1,27.6
2005-07-01,7.3,23.4,20.4,27.5
2005-08-01,2.7,23.5,20.1,27.9
2005-09-01,32.8,23.9,20.4,28.4
2005-10-01,35.6,23.1,20.4,26.8
2005-11-01,67.6,23.6,20.4,27.8
2005-12-01,124.3,24.3,21.1,28.3
2006-01-01,175.9,24.8,21.8,28.6
2006-02-01,720.7,25.2,22.1,29.6
2006-03-01,700.5,25.8,22.7,30.2
2006-04-01,508,25.6,22.3,29.6
2006-05-01,72.2,24.6,21.7,28
2006-06-01,129.1,23.6,20.7,27.2
2006-07-01,24.1,23.2,19.8,27.3
2006-08-01,72.7,23.6,20.3,27.3
2006-09-01,60.2,23.9,20.7,27.4
2006-10-01,23.8,24.4,20.9,28.8
2006-11-01,144.5,24.3,21.1,28.1
2006-12-01,62.9,24.7,21.9,28.3
2007-01-01,222.4,25.2,22.4,29
2007-02-01,311.6,25.3,22.3,29.2
2007-03-01,528.6,25.4,21.4,29.2
2007-04-01,577.8,25.6,21.5,29.8
2007-05-01,193,24.8,22.3,27.9
2007-06-01,93.1,24.1,21.4,27.2
2007-07-01,55.1,23.5,20.7,26.4
2007-08-01,22.4,22.9,19.9,26.3
2007-09-01,47.2,23.8,20.3,27.5
2007-10-01,20.6,23.3,20.1,26.7
2007-11-01,51.7,23.8,20.6,27.4
2007-12-01,129.9,23.8,20.8,27
2008-01-01,646,23.7,21.4,26.9
2008-02-01,513.4,24.8,21.5,29.1
2008-03-01,484.6,25.5,22.1,30
2008-04-01,358.9,25.8,22.4,30.2
2008-05-01,185.6,25,22.3,28.6
2008-06-01,60.1,24,21.7,26.7
2008-07-01,65.9,23.9,21.2,27.1
2008-08-01,125,23.9,21.2,27.2
