Date,"Total.Prec","Mean.Temp","Min.Temp","Max.Temp"
1990-01-01,150.7,17.8,11.7,23
1990-02-01,276.5,18,12.2,23.1
1990-03-01,191.3,17.8,12.3,22.4
1990-04-01,NA,17.7,12.3,22.1
1990-05-01,NA,NA,NA,NA
1990-06-01,NA,NA,NA,NA
1990-07-01,8.2,17.8,10.9,23.9
1990-08-01,0,16.9,10.7,23
1990-09-01,1,17.2,10.8,23.2
1990-10-01,96.6,17.2,11,23.5
1990-11-01,65.6,17.2,10.9,23.2
1990-12-01,113.4,16.8,10.6,22.4
1991-01-01,48.4,17.1,11,22.9
1991-02-01,142.8,16.8,11,22.4
1991-03-01,523,17,10.9,22.6
1991-04-01,98.3,17.9,11.5,23.4
1991-05-01,41.9,17.3,10.7,23.1
1991-06-01,8,17.3,11.1,23.2
1991-07-01,1,17,10.6,23.2
1991-08-01,0,17.2,11.5,22.1
1991-09-01,13,17.5,10.9,23.3
1991-10-01,17.4,17.8,12.9,22.5
1991-11-01,13.7,17.8,10.9,23.3
1991-12-01,25.4,16.9,10.9,22.7
1992-01-01,23.6,16.6,11,21.8
1992-02-01,NA,NA,NA,NA
1992-03-01,199.7,18.6,NA,25.1
1992-04-01,273.9,17.9,13.9,24.3
1992-05-01,64.9,17.9,14.1,24.8
1992-06-01,6.1,18,12.9,24.8
1992-07-01,0,17.7,12.6,24.7
1992-08-01,9.2,17.7,11,25.7
1992-09-01,68.1,17.4,11,25.7
1992-10-01,62.2,17.6,12.4,26.5
1992-11-01,30.5,17.4,12.7,25.7
1992-12-01,71.4,17.6,12.9,26.4
1993-01-01,94.6,17.5,12.8,25.9
1993-02-01,369.7,16.8,12.7,24.7
1993-03-01,546.8,17.2,12.2,24.1
1993-04-01,470.7,17.3,12.3,24.7
1993-05-01,86.8,17.1,10.9,24.8
1993-06-01,2,17.1,9.1,25.7
1993-07-01,25.3,16.9,8.4,25.2
1993-08-01,0.5,17.3,9.2,25.5
1993-09-01,NA,NA,NA,NA
1993-10-01,136.5,16.8,12.9,24.4
1993-11-01,61.6,16.8,11.9,25.1
1993-12-01,262.5,16.7,12,24.4
1994-01-01,331.7,16.6,12,23.2
1994-02-01,375,17.1,13.4,23.6
1994-03-01,382.7,16.9,12.9,23.5
1994-04-01,303.4,16.9,12.7,23.7
1994-05-01,60.1,17.5,11.8,24.9
1994-06-01,3,17.6,12.3,24.8
1994-07-01,1.6,17.8,11.5,25.2
1994-08-01,1.2,17.8,10,25.4
1994-09-01,6.7,18.4,9.7,26.3
1994-10-01,5.3,18.1,7.6,27
1994-11-01,64.1,17.6,7.7,25.1
1994-12-01,171.8,18.4,9.1,25.8
1995-01-01,56.2,18.7,13.3,26.7
1995-02-01,246.4,17.7,13.3,23.6
1995-03-01,348.2,18,11.7,25
1995-04-01,103.9,18.6,10.6,25.9
1995-05-01,89.5,17.8,10.7,25
1995-06-01,10.6,17.9,11.6,25.6
1995-07-01,12.5,17.7,11.6,25
1995-08-01,0,18.4,10.8,26.1
1995-09-01,2,18.4,10.8,26.6
1995-10-01,43.7,18.7,12,27.1
1995-11-01,104.8,17.9,11.6,25.3
1995-12-01,175,17.8,10,25.5
1996-01-01,145.9,16.8,9.4,24
1996-02-01,224.2,17.1,9.3,23.5
1996-03-01,446.7,17.4,9.4,23.9
1996-04-01,146,17.6,8,25
1996-05-01,51.6,17.6,6.8,25.6
1996-06-01,42.3,17.8,7.1,25.6
1996-07-01,0,17.6,6.8,25.7
1996-08-01,0.2,17.6,6.8,25.7
1996-09-01,19.3,18.2,6.2,26.9
1996-10-01,77.1,17.9,NA,26.5
1996-11-01,9.4,17.9,NA,27.1
1996-12-01,18.9,17.4,NA,25.8
1997-01-01,49.5,16.6,NA,24
1997-02-01,148.8,17.3,NA,25.2
1997-03-01,181.6,17.5,NA,25.8
1997-04-01,205,18,NA,25.3
1997-05-01,55,18.2,6,25.1
1997-06-01,12.2,17.5,6.8,26
1997-07-01,5.8,18.3,NA,26
1997-08-01,0,18.2,6.6,26.1
1997-09-01,29.1,18.1,NA,26.2
1997-10-01,113,17.9,NA,25.9
1997-11-01,219.6,17.2,NA,24.5
1997-12-01,290.1,18,NA,25
1998-01-01,196.9,19,NA,25.4
1998-02-01,636.3,18.2,NA,26.4
1998-03-01,347.9,18.6,6.6,25.9
1998-04-01,479.5,18.5,8.8,25.4
1998-05-01,293.7,17.9,10.2,24.8
1998-06-01,0,18,12.4,26
1998-07-01,0,18,11.1,27
1998-08-01,34.6,17.8,11.5,26.5
1998-09-01,31.7,18,11,26.4
1998-10-01,107.8,17.9,10.5,26.6
1998-11-01,107.1,18,11,26.2
1998-12-01,62,18.2,13,26.4
1999-01-01,97.3,17.4,11.1,24.5
1999-02-01,612.6,16.6,10.6,22.6
1999-03-01,495.4,18.2,11.2,25.7
1999-04-01,132.3,17.5,10.7,26.1
