Date,"Total.Prec","Mean.Temp","Min.Temp","Max.Temp"
1990-01-01,152,NA,NA,NA
1990-02-01,182.3,NA,NA,NA
1990-03-01,176,NA,NA,NA
1990-04-01,247.2,NA,NA,NA
1990-05-01,125.7,NA,NA,NA
1990-06-01,15.7,NA,NA,NA
1990-07-01,0.7,NA,NA,NA
1990-08-01,0,NA,NA,NA
1990-09-01,0.7,NA,NA,NA
1990-10-01,0.7,NA,NA,NA
1990-11-01,0.7,NA,NA,NA
1990-12-01,34.9,NA,NA,NA
1991-01-01,170.7,NA,NA,NA
1991-02-01,518.3,NA,NA,NA
1991-03-01,136.7,NA,NA,NA
1991-04-01,23.7,NA,NA,NA
1991-05-01,17.7,NA,NA,NA
1991-06-01,2.7,NA,NA,NA
1991-07-01,0.7,NA,NA,NA
1991-08-01,4.2,NA,NA,NA
1991-09-01,0.7,NA,NA,NA
1991-10-01,0,NA,NA,NA
1991-11-01,0.7,NA,NA,NA
1991-12-01,124.1,NA,NA,NA
1992-01-01,142.7,NA,NA,NA
1992-02-01,315.9,NA,NA,NA
1992-03-01,383.9,NA,NA,NA
1992-04-01,633.9,NA,NA,NA
1992-05-01,337.7,NA,NA,NA
1992-06-01,43.2,NA,NA,NA
1992-07-01,0.7,NA,NA,NA
1992-08-01,0.7,NA,NA,NA
1992-09-01,0,NA,NA,NA
1992-10-01,0.7,NA,NA,NA
1992-11-01,0.7,NA,NA,NA
1992-12-01,4.7,NA,NA,NA
1993-01-01,169.7,NA,NA,NA
1993-02-01,562.7,NA,NA,NA
1993-03-01,354.7,NA,NA,NA
1993-04-01,420.8,NA,NA,NA
1993-05-01,NA,NA,NA,NA
1993-06-01,0.7,NA,NA,NA
1993-07-01,NA,NA,NA,NA
1993-08-01,0.7,NA,NA,NA
1993-09-01,0.7,NA,NA,NA
1993-10-01,0,NA,NA,NA
1993-11-01,0,NA,NA,NA
1993-12-01,75.5,NA,NA,NA
1994-01-01,NA,NA,NA,NA
1994-02-01,NA,NA,NA,NA
1994-03-01,NA,NA,NA,NA
1994-04-01,NA,NA,NA,NA
1994-05-01,NA,NA,NA,NA
1994-06-01,NA,NA,NA,NA
1994-07-01,NA,NA,NA,NA
1994-08-01,NA,NA,NA,NA
1994-09-01,NA,NA,NA,NA
1994-10-01,NA,NA,NA,NA
1994-11-01,NA,NA,NA,NA
1994-12-01,NA,NA,NA,NA
1995-01-01,NA,NA,NA,NA
1995-02-01,NA,NA,NA,NA
1995-03-01,NA,NA,NA,NA
1995-04-01,NA,NA,NA,NA
1995-05-01,NA,NA,NA,NA
1995-06-01,0,26.2,NA,NA
1995-07-01,6.5,25.7,20.8,30.3
1995-08-01,0,25.6,20,30.8
1995-09-01,0,25.9,18.9,31.6
1995-10-01,0,26.2,17.5,31.5
1995-11-01,0,26.6,16.9,32.2
1995-12-01,0,27.2,18.4,33.2
1996-01-01,194.4,26.5,18.2,32
1996-02-01,671.9,26.5,18.2,31.8
1996-03-01,206.3,27.1,18.7,32.8
1996-04-01,NA,NA,NA,NA
1996-05-01,0,26.7,17,31.9
1996-06-01,0.3,25,14.7,30.2
