Date,"Total.Prec","Mean.Temp","Min.Temp","Max.Temp"
1990-01-01,325.5,21.4,16.9,25.7
1990-02-01,558.5,21.4,16.9,25.9
1990-03-01,474,21.7,17.1,26
1990-04-01,503.5,22.1,17.1,27.1
1990-05-01,235.5,21.9,17.1,26.2
1990-06-01,418.5,21.2,16.9,25
1990-07-01,376.5,20.8,16.1,25
1990-08-01,242,21.4,16,26.4
1990-09-01,287.5,21.9,16.5,27.4
1990-10-01,341.5,22.4,17.3,27.8
1990-11-01,373.5,21.9,17.5,26.5
1990-12-01,308,21.9,17.3,26.7
1991-01-01,300,22.1,17.3,26.6
1991-02-01,263,21.8,16.9,26.9
1991-03-01,214,22,17.3,26.5
1991-04-01,456,21.7,17.2,26.3
1991-05-01,461.5,22,17.3,26.7
1991-06-01,483.5,21.9,17.2,26.3
1991-07-01,202.5,21.1,16.5,25.1
1991-08-01,44.5,21,15.6,25.7
1991-09-01,305.9,21.9,16.2,27.1
1991-10-01,318.6,21.8,16.5,26.9
1991-11-01,407.9,22.2,17.4,27.1
1991-12-01,270.1,22.1,17,26.7
1992-01-01,164.9,22.4,17.4,26.9
1992-02-01,138,22.1,17,26.5
1992-03-01,260.8,22.3,17.4,26.7
1992-04-01,368,22.4,17.3,27.2
1992-05-01,191,22.3,17.1,27.4
1992-06-01,278.1,21.7,16.8,25.9
1992-07-01,178.6,21.2,16.1,26
1992-08-01,338.8,21.4,16,26.4
1992-09-01,NA,NA,NA,NA
1992-10-01,NA,NA,NA,NA
1992-11-01,NA,NA,NA,NA
1992-12-01,NA,NA,NA,NA
1993-01-01,269.5,21.7,17,26.5
1993-02-01,286,21.7,17.1,26.3
1993-03-01,529.5,21.5,16.9,26.3
1993-04-01,408,21.9,17.3,26.5
1993-05-01,478,22.3,17.2,27.4
1993-06-01,281.5,21.7,17,26.1
1993-07-01,353.5,21.2,16.2,25.9
1993-08-01,331,21.4,15.9,26.7
1993-09-01,264,21.5,15.8,27.2
1993-10-01,383.6,21.8,16.5,27
1993-11-01,337.9,22.4,17.3,27.6
1993-12-01,185.5,21.9,17.2,28
1994-01-01,278,21.4,16.8,28.8
1994-02-01,227,21.2,16.7,27.1
1994-03-01,449,20.8,16.2,27.6
1994-04-01,476,21.1,16.3,27.6
1994-05-01,510.5,20.9,15.3,26.8
1994-06-01,309.5,20.6,14.9,26.1
1994-07-01,209,20.2,NA,25.9
1994-08-01,183.9,21.2,NA,26.6
1994-09-01,324.2,21.8,NA,27.3
1994-10-01,461.9,22.1,NA,28
1994-11-01,416.1,22.1,NA,27.8
1994-12-01,438.1,21.9,NA,26.8
1995-01-01,181.8,22.1,NA,27.1
1995-02-01,196.6,22.8,17.9,28.2
1995-03-01,481.6,22.6,18,27.9
1995-04-01,313.7,22.5,18.6,26.9
1995-05-01,391.8,21.8,17.5,26.6
1995-06-01,299.4,21.8,17.3,26.8
1995-07-01,328,21.9,16.1,27.5
1995-08-01,170.8,22.2,14.8,28.4
1995-09-01,242.9,22.6,15.1,28.7
1995-10-01,402,22.5,15,28.2
1995-11-01,383.2,22.5,15.5,28.2
1995-12-01,262.2,22.5,14.8,28.3
1996-01-01,299.3,21.5,14.5,26.2
1996-02-01,334.9,21.9,14.4,27.8
1996-03-01,279.5,21.9,14,26.8
1996-04-01,391.6,22.3,14.1,27.9
1996-05-01,296.5,22.1,14.8,27.3
1996-06-01,343.5,21.3,14.6,26.5
1996-07-01,182.7,20.9,13.2,26.2
1996-08-01,186,21.8,13.3,27.8
1996-09-01,304.8,22.4,13.3,28.8
1996-10-01,335.9,22.3,13.6,28.4
1996-11-01,353.1,23.1,13.4,29.5
1996-12-01,238.5,22.1,13.2,27.8
1997-01-01,370.4,22.2,13.3,27.6
1997-02-01,563.2,21.3,13,25.8
1997-03-01,489.2,22.1,13.5,27.1
1997-04-01,399.7,22.2,12.4,27.2
1997-05-01,349.8,21.9,12.4,26.3
1997-06-01,367.6,22.2,11.5,27.7
1997-07-01,183.8,21.4,10.4,26.7
1997-08-01,224.2,21.8,9.6,27.6
1997-09-01,348.3,22.7,11.7,28.8
1997-10-01,237.2,23.2,17.3,29.7
1997-11-01,396.2,22.3,17,27.8
1997-12-01,261.7,22.5,16.9,27.5
1998-01-01,234.3,22.9,16.9,28.7
1998-02-01,252.7,23.3,16.8,28.8
1998-03-01,260.6,23,16.4,28.8
1998-04-01,523.6,23.3,16,28.6
1998-05-01,266.2,22.8,15.4,27.7
1998-06-01,420.8,21.9,14.3,26.9
1998-07-01,241.6,21.5,13.4,26.3
1998-08-01,256,22.4,NA,NA
1998-09-01,117.7,22.1,NA,NA
1998-10-01,333.8,22.5,NA,NA
1998-11-01,312.3,22.9,17.4,29.1
1998-12-01,245.4,22.5,16.6,29.2
1999-01-01,491.2,21.7,17.5,27.2
1999-02-01,353.6,21.5,17.2,27.9
1999-03-01,283,21.8,16.7,28.8
1999-04-01,576,21.1,17.1,27.1
1999-05-01,NA,NA,NA,NA
1999-06-01,NA,NA,NA,NA
1999-07-01,356.3,20.7,15.9,26.8
1999-08-01,NA,NA,NA,NA
1999-09-01,384.2,21.9,16.1,29.2
1999-10-01,315.2,21.8,15.7,28.5
1999-11-01,355.6,22.7,16.8,29
1999-12-01,660.6,22.2,17.3,28.1
2000-01-01,410.4,21.7,16.8,27.6
2000-02-01,319,21.8,16.5,27.8
2000-03-01,356.9,21.6,16.4,28
2000-04-01,511.6,22.1,17,28
2000-05-01,835.9,21.8,17.3,27.6
2000-06-01,484.5,21.5,16.6,27.4
2000-07-01,346.2,20.9,16.1,26.3
2000-08-01,235.6,21.4,15.6,28.3
2000-09-01,333.7,22.3,15.9,28.7
2000-10-01,364.8,22.4,16.1,29.9
2000-11-01,479.2,22.9,16.9,29.1
2000-12-01,329.7,22.2,17,28.2
2001-01-01,224.3,21.6,16.4,27.7
2001-02-01,310.8,21.6,16.5,27.4
