Date,"Total.Prec","Mean.Temp","Min.Temp","Max.Temp"
1990-01-01,131.7,16,12.9,20.8
1990-02-01,161.3,16.4,11.9,22.5
1990-03-01,142.8,15.8,12.3,20.7
1990-04-01,131.1,16.5,12.8,21.7
1990-05-01,77.1,16.2,12.5,20.5
1990-06-01,83,15.4,13.2,19.2
1990-07-01,43.8,15,11.2,19.3
1990-08-01,33.2,15.3,11.8,19.8
1990-09-01,27.1,16.1,11.2,21.2
1990-10-01,85.4,16.7,11.3,23.6
1990-11-01,107.8,16.7,12.3,22.3
1990-12-01,115,16.1,11.5,22
1991-01-01,113.1,16.3,12.1,21.6
1991-02-01,153.5,16.2,11.9,21.6
1991-03-01,197,16.5,12.9,22.6
1991-04-01,59.6,16.2,11.7,21.8
1991-05-01,70.1,16.2,12.8,21.4
1991-06-01,64,16.1,11.9,21.7
1991-07-01,39.2,15.1,11.5,19.3
1991-08-01,61.9,14.6,11.7,18.2
1991-09-01,30.9,16.5,12.1,22
1991-10-01,61,16.2,11.9,21.4
1991-11-01,22.6,17,11.4,23.9
1991-12-01,66.5,17.3,11.5,24.4
1992-01-01,83.5,16.3,11.9,21.8
1992-02-01,125.3,16.5,11.9,22.1
1992-03-01,94.1,16.6,12.5,21.5
1992-04-01,97,16.5,11.7,22
1992-05-01,57.6,16.5,12,22.4
1992-06-01,47.7,15.5,12.3,19.8
1992-07-01,50.4,14.2,10.9,18.5
1992-08-01,15.7,15.7,11.9,20.7
1992-09-01,39.4,15.9,11.5,21.9
1992-10-01,47.1,16.5,12.3,22.9
1992-11-01,103.6,16.5,10.9,23.8
1992-12-01,64.5,16.3,11.7,22.7
1993-01-01,85.4,16.1,11.4,21.5
1993-02-01,105.4,16.2,12,21.5
1993-03-01,317.2,16,12.5,21.7
1993-04-01,93.4,16.7,12.5,22.2
1993-05-01,23.4,16.3,11.3,22.3
1993-06-01,50.3,15.4,12.3,19.4
1993-07-01,62.7,15.1,12.4,19.5
1993-08-01,29.2,14.9,11.4,19.8
1993-09-01,45.6,15.3,11.9,21
1993-10-01,91.5,16.1,12,21.2
1993-11-01,48,16.3,10.5,23.2
1993-12-01,198.1,16.6,12.6,22.3
1994-01-01,213.8,15.8,12.1,21
1994-02-01,77.6,15.8,12.3,20.3
1994-03-01,285.5,16.3,12.4,21.1
1994-04-01,123.3,16.1,12.2,21.4
1994-05-01,54.1,16.3,12.1,21.7
1994-06-01,53.8,15.3,11.8,19.7
1994-07-01,81.5,14.9,12,18.8
1994-08-01,69.3,14.9,11.9,18.5
1994-09-01,37,16.1,12.7,20.3
1994-10-01,29.6,16.1,10.2,23
1994-11-01,42.8,16.4,11.8,22.6
1994-12-01,104.6,16.8,12.7,22.2
1995-01-01,59.8,15.8,11.8,20.8
1995-02-01,88,16.7,11.9,22.8
1995-03-01,93.4,16.3,12.3,22
1995-04-01,52.8,16.7,12.8,21.9
1995-05-01,64.7,16.2,12.6,21.3
1995-06-01,10.1,16.3,12.3,21.6
1995-07-01,33.6,15.5,11.3,21
1995-08-01,19.9,16.3,10.8,21.8
1995-09-01,22.3,16.2,12.2,21.1
1995-10-01,36.8,16.6,11.5,23.2
1995-11-01,129,16.8,12.7,23.1
1995-12-01,121.3,16.2,11.6,22.4
1996-01-01,98.3,15.8,11.9,21.2
1996-02-01,126.9,15.7,12,20.5
1996-03-01,153.2,16.4,12.6,21.9
1996-04-01,97.8,16.4,12.6,21.9
1996-05-01,30.7,16.1,12,21.7
1996-06-01,46.5,15.6,12,20.5
1996-07-01,38.6,14.5,10.6,19.6
1996-08-01,34.4,15,12.1,19.3
1996-09-01,37.1,16.1,12.4,20.6
1996-10-01,57.9,16.3,10.8,23
1996-11-01,13,16.5,9.9,23.7
1996-12-01,27,16.4,12,21.9
1997-01-01,68.1,15.9,11.4,22.3
1997-02-01,109.2,15.6,12.2,19.9
1997-03-01,101.2,16.3,12.1,21.4
1997-04-01,69.9,16.1,12,21.6
1997-05-01,46.2,15.9,12.5,20.2
1997-06-01,20.7,16.2,11,22.6
1997-07-01,50.2,15,12.2,18.6
1997-08-01,35.2,15.5,12.6,18.9
1997-09-01,42,16.7,11.4,22.4
1997-10-01,59.9,17.2,12,23.3
1997-11-01,73.6,16.7,11.8,22.2
1997-12-01,123.9,NA,NA,NA
1998-01-01,40.4,16.8,12.6,20.9
1998-02-01,101.9,17.6,13.4,22.6
1998-03-01,136.2,17.3,13.4,22.1
1998-04-01,88.5,17.6,13.1,22.8
1998-05-01,51.2,17.1,13.5,21.8
1998-06-01,75.2,15.7,12.2,19.7
1998-07-01,49.5,15.4,12.4,19.4
1998-08-01,35.7,16.2,11.5,21.1
1998-09-01,31.4,16.8,10.8,23.1
1998-10-01,116.7,16.6,11.9,22.5
1998-11-01,85.8,16.5,11.6,22.7
1998-12-01,39.2,15.9,9.4,23.4
1999-01-01,124.3,16.1,12.1,21.7
1999-02-01,299.1,15.6,12.3,20.6
1999-03-01,132.2,16,11.9,21.3
1999-04-01,83.7,15.8,12.1,20.1
1999-05-01,120.2,15.7,11.8,20.7
1999-06-01,58.9,15.6,11.5,20.6
1999-07-01,59.8,14.9,12.3,18.6
1999-08-01,50.2,14.8,10.4,19.5
1999-09-01,81.7,15.8,11.1,21.2
1999-10-01,27.8,16,11.4,21.9
1999-11-01,48.1,17,11.8,23.7
1999-12-01,116.7,15.7,12.4,20.7
2000-01-01,152.1,15.9,11.8,21.5
2000-02-01,178.5,15.8,11.9,21.2
2000-03-01,192.1,16,12.1,21.4
2000-04-01,105,16.2,12.7,21
2000-05-01,81.8,16.1,12.2,21.5
2000-06-01,86.8,15.6,12.3,20.6
2000-07-01,37.1,15.2,11.9,19.7
2000-08-01,50.3,14.9,11.9,18.6
2000-09-01,67.7,15.6,11.2,21.2
2000-10-01,31.6,16.6,11.6,22.1
2000-11-01,25.4,15.8,8.9,23.6
2000-12-01,57.6,16.3,12.1,21.8
2001-01-01,82.8,16.3,12.3,21.4
2001-02-01,116.6,15.8,12.8,19.8
2001-03-01,68.3,16.5,12.2,22
2001-04-01,69.8,16.5,12.5,21.5
2001-05-01,63.7,16.7,12.8,21.7
2001-06-01,86.9,15.5,12.8,20
2001-07-01,81.2,15.3,12.6,19.9
2001-08-01,52.1,15.1,12.7,18.5
2001-09-01,42,15.8,11.5,21.4
2001-10-01,33.5,17.6,13.2,23.8
2001-11-01,128,16.8,11.8,23.4
2001-12-01,98.3,17.2,12.4,23.3
2002-01-01,102,16,12.1,21.7
2002-02-01,99.2,15.9,12.3,20.8
2002-03-01,53.5,16.4,12,22
2002-04-01,126.7,16,12.3,21.5
2002-05-01,68.2,16.4,13,21.2
2002-06-01,39.2,15.6,12.4,19.8
2002-07-01,62.8,15.5,12.7,19.8
2002-08-01,5.9,15.1,12.5,19.2
2002-09-01,18.2,16.3,12.1,22.1
2002-10-01,67.7,16.2,12.2,22.3
2002-11-01,71.4,15.8,12.2,21.4
2002-12-01,70.6,16.4,12.6,22.1
2003-01-01,80.3,15.4,11.7,20.2
2003-02-01,113.3,15.8,12.7,20.6
2003-03-01,188,15.8,12.1,20.9
2003-04-01,68.8,16,12.2,21.6
2003-05-01,92.4,15.7,12.5,20.3
2003-06-01,53.9,15.8,11.9,20.9
2003-07-01,34.1,15,12.3,19.2
2003-08-01,6.9,16.1,12.7,20.9
2003-09-01,25,16.7,12,23
2003-10-01,73.3,17.2,12.3,23.9
2003-11-01,56.5,16.9,10.6,24.3
2003-12-01,106.8,16.3,12.5,21.9
2004-01-01,48.1,16.8,11.1,23.7
2004-02-01,119,16.5,11.9,22.5
2004-03-01,177.6,16.1,13.1,20.4
2004-04-01,198.7,16.6,12.5,22.5
2004-05-01,46.5,16.5,12.7,22.2
2004-06-01,85.4,14.6,12.2,18.5
2004-07-01,47.5,14.8,11.5,20.1
2004-08-01,12.1,15.6,12.2,20.2
2004-09-01,25.2,16.1,11.8,21.6
2004-10-01,125.8,16.5,11.7,22.9
2004-11-01,95.3,16.9,11.9,23.8
2004-12-01,96.3,16.7,11.5,23.5
2005-01-01,46.4,16.7,11.2,22.8
2005-02-01,134.5,16.8,13.1,22.1
2005-03-01,173.6,16.9,12.9,22.6
2005-04-01,157.6,16.8,13,22.6
2005-05-01,33,16.6,11.8,22.4
2005-06-01,79,16,12.5,20.8
2005-07-01,15.3,15.7,11.9,20.7
2005-08-01,13.4,16.1,12.1,21.2
2005-09-01,18.1,16.8,12.7,22.6
2005-10-01,86.2,16.9,11.7,23.6
2005-11-01,62.5,16.1,9.5,23.4
2005-12-01,98.3,16.4,11.6,22.9
