Date,"Total.Prec","Mean.Temp","Min.Temp","Max.Temp"
1990-01-01,357.7,24.1,21,28.6
1990-02-01,503.4,24.8,21.4,29.5
1990-03-01,454.1,25.1,21.6,29.7
1990-04-01,671.2,24.9,21.7,29.3
1990-05-01,101,24.7,21.9,28.5
1990-06-01,123.6,24.3,22,27.8
1990-07-01,45.1,23.5,21,27.4
1990-08-01,40.6,23.3,NA,27.8
1990-09-01,9.6,23.3,NA,27.4
1990-10-01,33,23.2,20.4,27.5
1990-11-01,11.6,23.8,20.5,28.7
1990-12-01,171.5,24,21,28.2
1991-01-01,323.3,24.8,21.7,29
1991-02-01,759.6,25.1,22,29.9
1991-03-01,565,25.9,22.3,30.6
1991-04-01,681.6,25.7,22.1,30.8
1991-05-01,421.1,25.5,22.1,29.5
1991-06-01,40.3,24.6,21.5,28.2
1991-07-01,50.4,23.8,20.8,28.1
1991-08-01,15.2,23.6,20.7,27.6
1991-09-01,29.7,23.7,20.2,28.7
1991-10-01,26.3,23.8,20.9,28.2
1991-11-01,83.2,24.3,21.2,28.6
1991-12-01,246.9,24.8,21.9,29.6
1992-01-01,381.2,24.9,22.1,29.8
1992-02-01,511.9,25.5,22.1,30.8
1992-03-01,712.3,26,22.9,31.6
1992-04-01,713.5,26.4,23,32.1
1992-05-01,674.1,25.8,22.5,31.4
1992-06-01,271.6,25.3,22.2,29.8
1992-07-01,58.5,24.3,20.7,29.1
1992-08-01,27,24.4,21,29.1
1992-09-01,18,24.4,20.7,29.4
1992-10-01,60.6,24,20.8,28.9
1992-11-01,20.1,24,20.5,28.9
1992-12-01,76.8,24.9,20.5,29.9
1993-01-01,596,25.4,21.1,30.8
1993-02-01,704,24.7,21.1,30
1993-03-01,666.9,25.4,21.1,31.8
1993-04-01,1101.7,26,21.4,32.3
1993-05-01,176.1,25.6,21.2,30.8
1993-06-01,80.9,25.1,20.9,30
1993-07-01,112.2,24.3,20.4,29.2
1993-08-01,16.1,23.6,19.3,29.1
1993-09-01,65.4,23.7,19.2,28.9
1993-10-01,12.4,24,19.5,29.2
1993-11-01,44.8,23.8,19.7,28.6
1993-12-01,178.2,24.3,19.9,29.2
1994-01-01,511.6,24.4,19.9,29
1994-02-01,622.4,24.8,19.8,29.6
1994-03-01,714.6,24.8,20.2,29.6
1994-04-01,626.3,24.9,19.5,29.5
1994-05-01,376.8,24.8,20.9,29.1
1994-06-01,112.9,24,19.2,28
1994-07-01,2.5,23.2,18.5,27.7
1994-08-01,3.6,23.6,18.8,28.6
1994-09-01,25.3,24.7,19.5,31
1994-10-01,39.1,24.7,20.9,30
1994-11-01,51.4,24.2,20.5,29
1994-12-01,223.4,24.9,21.8,29.5
1995-01-01,558.1,25.1,22,30.3
1995-02-01,565,25.5,22.2,30.9
1995-03-01,355.4,25.6,21.6,31.2
1995-04-01,574,25,22.1,29.8
1995-05-01,248.5,24.6,22.1,28.6
1995-06-01,103.3,24.5,21.9,28.3
1995-07-01,48.7,23.5,21.2,27.1
1995-08-01,58.7,23.2,20.8,27
1995-09-01,9.6,23.6,20.4,28.1
1995-10-01,99.7,23.4,20.7,27.4
1995-11-01,14.4,23.1,20.6,26.4
1995-12-01,251.8,23.8,20.9,28.9
1996-01-01,323.6,23.8,21.1,28.3
1996-02-01,543.8,24.6,21.3,30
1996-03-01,723.9,25.1,22,30.3
1996-04-01,283.8,24.7,21.8,29.2
1996-05-01,201.6,24.4,21.7,28.4
1996-06-01,75.4,23,20.5,26.3
1996-07-01,23.6,22.9,20,27
1996-08-01,27.4,22.9,20,27.2
1996-09-01,12.3,23.5,20.5,27.9
1996-10-01,19.8,23.3,20.1,27.9
1996-11-01,9.6,23.6,20,28.7
1996-12-01,34.9,24,20.9,28.7
1997-01-01,425.3,23.8,21,28.3
1997-02-01,566.5,24.7,21.7,29.7
1997-03-01,569.2,25.3,22.5,30.3
1997-04-01,777.4,25.4,22.1,30.6
1997-05-01,556.9,25.4,22.5,30.3
1997-06-01,713,25.5,22.3,30.3
1997-07-01,413.7,25.5,22.7,30.2
1997-08-01,518.5,25.3,22.6,29.6
1997-09-01,849.6,25.4,22.5,30.3
1997-10-01,757.2,25.6,22.8,30.4
1997-11-01,509.7,25.4,22.6,30.3
1997-12-01,530.6,26,23.1,31
1998-01-01,750,26.2,23.5,31
1998-02-01,462.1,26.5,23.4,31.7
1998-03-01,966.7,26.4,23.1,32
1998-04-01,973.6,26.5,23.1,32.1
1998-05-01,912.8,26.2,23.1,31.2
1998-06-01,500.2,25.6,22.4,30.3
1998-07-01,417.6,25,22.3,29.2
1998-08-01,56.5,24.2,21.7,28.7
1998-09-01,82.6,24.1,21.7,28.1
1998-10-01,13.9,23.5,21.2,27.4
1998-11-01,32.1,23.5,21.1,27.7
1998-12-01,46.7,23.7,20.9,28.4
1999-01-01,276.3,24.2,21.2,28.8
1999-02-01,609.2,24.4,21.6,29.3
1999-03-01,580.7,25.1,21.8,30.7
1999-04-01,911.7,24.8,22,29.8
1999-05-01,437,24.8,22.2,29.7
1999-06-01,123.1,23.5,21.3,27.3
1999-07-01,36.2,23.1,20.8,27.2
1999-08-01,22,23,20.4,27.7
1999-09-01,124.8,23.4,21,27.5
1999-10-01,65.2,23.3,21,27.3
1999-11-01,45,23.1,20.8,27.1
1999-12-01,122.9,23.7,21.3,27.8
2000-01-01,156.7,23.8,21.1,28.3
2000-02-01,430.3,24.3,21.5,29.5
2000-03-01,466.2,24.6,21.8,29.9
2000-04-01,603.6,25.1,22.1,30.3
2000-05-01,269.9,24.2,21.9,28.3
2000-06-01,105.3,23.9,21.6,27.7
2000-07-01,7.8,23.1,20.5,27
2000-08-01,18.5,23.4,20.5,28.1
2000-09-01,64.4,23.4,20.6,27.6
2000-10-01,79.1,23.5,21.1,27.7
2000-11-01,6.2,23.3,20.4,28.3
2000-12-01,74.3,24,21.5,28.4
2001-01-01,449.1,24.2,21.5,29.5
2001-02-01,376.9,24.7,22.1,29.7
2001-03-01,717.3,25.2,22.1,30.7
2001-04-01,808,25.2,22.2,30.3
2001-05-01,198.4,24.5,22.2,28.6
2001-06-01,11.6,23.4,21.1,27.6
2001-07-01,31.1,23.4,20.8,27.8
2001-08-01,0.9,23.6,20.7,28.6
2001-09-01,33.9,23.9,20.5,29.1
2001-10-01,4.8,23.9,20.7,29.1
2001-11-01,7.5,24.1,21,28.9
2001-12-01,82.5,24.3,21.8,28.1
2002-01-01,340.5,24.5,22,28.3
2002-02-01,606.2,25.2,22.5,29.8
2002-03-01,629,25.7,22.8,30.5
2002-04-01,682.4,25.4,22.5,30.3
2002-05-01,526.6,25.7,23.2,29.9
2002-06-01,257.3,24.4,21.8,28.6
2002-07-01,15.8,24,21.3,28.5
2002-08-01,8.2,23.9,20.6,29
2002-09-01,108,24.3,21,29.4
2002-10-01,86.1,24.4,21.8,28.7
2002-11-01,47.1,24.3,21.9,28
2002-12-01,496.1,24.7,22.3,28.7
2003-01-01,660.3,24.9,22.4,29
2003-02-01,539.9,25.1,22.4,29.4
2003-03-01,498,25.9,22.5,30.8
2003-04-01,660.1,25.5,22.4,30.2
2003-05-01,327.9,25.4,22.7,29.8
2003-06-01,85.5,24.2,21.8,27.6
2003-07-01,58,23.5,21.1,27.6
2003-08-01,35.8,24.3,21.4,28.7
2003-09-01,3,24.1,20.8,28.6
2003-10-01,130.6,23.9,21.5,27.9
2003-11-01,21.7,24.5,21.8,29.3
2003-12-01,287.8,24.6,22,28.8
2004-01-01,287.9,25.2,22,30.3
2004-02-01,630.1,24.9,22.1,29.6
2004-03-01,433.9,25.3,22.6,29.7
2004-04-01,287.9,25.4,22.5,29.8
2004-05-01,367,24.8,22.3,29
2004-06-01,71,23.8,21.4,27.8
2004-07-01,15.5,23.2,20.8,27.4
2004-08-01,6,23.8,20.5,29.4
2004-09-01,81.7,23.8,21.3,28.1
2004-10-01,99,24.1,21.4,28.4
2004-11-01,48.7,23.8,21.3,28.1
2004-12-01,33.9,24.6,21.7,29.3
2005-01-01,177.1,24.9,22.1,30
2005-02-01,332.2,24.5,22.1,29
2005-03-01,796.7,25,22.4,30.3
2005-04-01,778.7,25.5,22.8,30.6
2005-05-01,26.8,24.9,22.5,29.3
2005-06-01,4,24.1,21.4,28.2
2005-07-01,2.1,23.7,21,28.4
2005-08-01,4.3,24.2,20.8,29.6
2005-09-01,24.3,24,20.9,29.1
2005-10-01,33.4,23.4,20.7,27.8
2005-11-01,22.3,24,21.1,28.9
2005-12-01,167.7,24.2,21.4,28.9
2006-01-01,262.2,24.3,21.8,29.2
2006-02-01,482.7,24.7,22.3,29.7
2006-03-01,676,25.3,22.3,30.5
2006-04-01,466,25.3,22.3,30.6
2006-05-01,192,24.5,22,28.8
2006-06-01,88.7,24,21.7,27.9
2006-07-01,18.4,24,21,28.5
2006-08-01,97,24.2,21.5,28.4
2006-09-01,48.9,24.1,21.7,28.5
2006-10-01,25.1,24.4,21.8,29.3
2006-11-01,374.9,24.2,21.7,28.5
2006-12-01,53.2,24.6,22,29
2007-01-01,563.2,25.2,22.6,29.7
2007-02-01,633.8,25.1,22.3,29.7
2007-03-01,774,25.2,22.2,30
2007-04-01,620.3,25.4,22.3,30.2
2007-05-01,665.9,24.6,22.2,28.2
2007-06-01,238,24.2,21.3,28
2007-07-01,90.3,23.8,20.8,27.6
2007-08-01,19.6,23.1,19.7,27
2007-09-01,33.6,23.4,19.9,27.5
2007-10-01,17.2,23.2,19.7,27.4
2007-11-01,32.4,23.6,19.9,28
2007-12-01,95.3,23.6,19.9,27.9
2008-01-01,825.7,23.5,20.1,27.5
2008-02-01,639.7,24.4,20,29.5
2008-03-01,503.2,24.8,20.2,30.4
2008-04-01,478.9,25.2,20.2,30.4
2008-05-01,161.4,24.7,19.9,29
2008-06-01,89.5,24.1,19.4,27.4
2008-07-01,118.4,23.9,18.9,27.9
2008-08-01,71.8,23.8,18.7,27.8
2008-09-01,152,23.9,20.6,27.9
2008-10-01,55.4,23.2,20.4,26.9
2008-11-01,25.8,23.3,20,27.8
2008-12-01,76.5,23.7,20.4,27.8
2009-01-01,573.5,23.9,20.5,28.2
2009-02-01,298.7,24.5,20.7,28.9
2009-03-01,442.3,24.9,20.7,29.9
2009-04-01,453.5,25.1,20.3,29.7
2009-05-01,257.4,24.7,20.7,28.9
2009-06-01,9,24.1,20,28.4
2009-07-01,39.2,24.2,19.4,28.9
2009-08-01,21.7,24.2,19.2,28.6
2009-09-01,6.8,24.3,18.5,29.6
2009-10-01,8.1,24.2,18.6,29.4
2009-11-01,7.7,24.7,18.5,29.7
2009-12-01,470.6,24.8,19.4,29.5
2010-01-01,365.7,24.9,19.6,29.3
2010-02-01,605.7,25.3,20,30
2010-03-01,661.6,25.8,21.6,30.6
2010-04-01,687.9,25.9,NA,30.7
2010-05-01,449.9,25.4,NA,29.7
2010-06-01,60.4,24.1,21.8,27.6
2010-07-01,87.7,23.8,21.6,27.6
2010-08-01,72.2,23.6,21.1,27.7
2010-09-01,45.2,23.5,21,27.6
2010-10-01,13.2,23.2,20.4,27.5
2010-11-01,99.4,22.8,20.2,26.8
2010-12-01,405.4,23.3,20.6,27.2
2011-01-01,789,24.1,21.5,28.4
2011-02-01,218.6,24.9,22,29.7
2011-03-01,446.9,25.1,21.9,30.4
2011-04-01,423.6,25.2,22.2,30.2
2011-05-01,91.6,24.9,22.3,29.1
2011-06-01,119.2,24.4,22.2,28.6
2011-07-01,113.7,24.3,21.3,28.6
2011-08-01,20.4,23.6,21,28
2011-09-01,65,23.9,20.9,29
2011-10-01,48.3,23.1,20.7,27.6
2011-11-01,3.6,23.2,20.2,28
2011-12-01,117.4,24.2,21.2,28.8
2012-01-01,688.8,23.9,21.6,28.7
2012-02-01,706,24.4,21.5,29.8
2012-03-01,989.9,25.2,22.3,30.3
2012-04-01,573.5,25.4,22.3,30.6
2012-05-01,694.3,25.2,22.4,30.2
2012-06-01,221.4,24.7,22.3,29
2012-07-01,14.5,23.6,20.9,27.8
2012-08-01,6,23.3,20.4,27.9
2012-09-01,4.9,23.9,20.7,29.2
2012-10-01,73.7,23.5,20.8,27.9
2012-11-01,42.9,23.6,21,27.7
2012-12-01,28.8,24.2,21.3,28.5
2013-01-01,692.7,24.2,22.1,28
2013-02-01,518.7,24.5,21.9,29
2013-03-01,566.7,25.2,22.7,29.8
2013-04-01,582.2,25.2,22.6,29.6
